investor_id,date,loan_id,amount,principal_payment,interest_payment
2,2023-10-04,692,1486.750495,1365.45532,121.2951749
3,2023-10-04,692,2555.352413,2346.876331,208.4760818
4,2023-10-04,692,46.46095297,42.67047875,3.790474215
5,2023-10-04,692,929.2190593,853.409575,75.80948429
3,2023-10-04,782,2050.245366,1984.908786,65.33658086
1,2023-10-04,829,2683.253306,2209.377682,473.8756234
2,2023-10-04,892,7311.574955,6610.686727,700.8882274
3,2023-10-04,892,10053.41556,9089.69425,963.7213127
3,2023-10-05,97,2050.245366,1984.908786,65.33658086
1,2023-10-05,305,2683.253306,2434.814155,248.4391507
4,2023-10-05,305,255.5479339,231.8870624,23.66087149
1,2023-10-05,464,2683.253306,2597.744225,85.50908074
4,2023-10-05,464,255.5479339,247.4042119,8.143721975
1,2023-10-05,504,487.8400061,440.4784797,47.36152649
2,2023-10-05,504,1486.750495,1342.410605,144.3398902
3,2023-10-05,504,2555.352413,2307.268227,248.0841864
2,2023-10-05,535,1486.750495,1436.990353,49.76014186
4,2023-10-05,535,46.46095297,44.90594853,1.555004433
5,2023-10-05,535,929.2190593,898.1189707,31.10008866
1,2023-10-05,538,487.8400061,455.7313807,32.10862546
2,2023-10-05,538,1486.750495,1388.895636,97.85485854
4,2023-10-05,538,46.46095297,43.40298864,3.057964329
5,2023-10-05,538,929.2190593,868.0597727,61.15928659
1,2023-10-05,576,2683.253306,2434.814155,248.4391507
3,2023-10-05,576,1124.410909,1020.303074,104.1078346
3,2023-10-05,649,1124.410909,1088.578532,35.83237669
4,2023-10-05,649,255.5479339,247.4042119,8.143721975
3,2023-10-05,703,1124.410909,925.8344573,198.5764517
4,2023-10-05,703,255.5479339,210.4169221,45.13101175
1,2023-10-05,784,487.8400061,463.5547694,24.28523676
3,2023-10-05,784,2555.352413,2428.14403,127.208383
1,2023-10-05,852,487.8400061,471.5124596,16.32754655
2,2023-10-05,852,1486.750495,1436.990353,49.76014186
4,2023-10-05,852,46.46095297,44.90594853,1.555004433
5,2023-10-05,852,929.2190593,898.1189707,31.10008866
1,2023-10-05,889,2683.253306,2597.744225,85.50908074
3,2023-10-05,889,1124.410909,1088.578532,35.83237669
4,2023-10-05,889,255.5479339,247.4042119,8.143721975
1,2023-10-06,43,487.8400061,433.0445482,54.7954579
2,2023-10-06,43,1486.750495,1319.754814,166.9956812
4,2023-10-06,43,46.46095297,41.24233793,5.218615038
5,2023-10-06,43,929.2190593,824.8467586,104.3723008
4,2023-10-06,126,46.46095297,44.14807328,2.312879691
4,2023-10-06,237,255.5479339,210.4169221,45.13101175
1,2023-10-06,405,2683.253306,2282.103031,401.1502747
3,2023-10-06,405,1124.410909,956.3098416,168.1010675
4,2023-10-06,405,255.5479339,217.3431458,38.20478806
1,2023-10-06,704,487.8400061,440.4784797,47.36152649
3,2023-10-06,704,2555.352413,2307.268227,248.0841864
4,2023-10-06,704,46.46095297,41.9503314,4.51062157
5,2023-10-06,704,929.2190593,839.0066279,90.2124314
1,2023-10-06,724,4892.630988,4736.714147,155.9168407
3,2023-10-06,724,2050.245366,1984.908786,65.33658086
4,2023-10-06,724,465.964856,451.1156331,14.84922292
1,2023-10-06,735,2683.253306,2434.814155,248.4391507
3,2023-10-06,735,1124.410909,1020.303074,104.1078346
1,2023-10-06,821,2683.253306,2514.960121,168.2931847
3,2023-10-06,821,1124.410909,1053.888051,70.52285836
4,2023-10-06,821,255.5479339,239.5200115,16.02792235
3,2023-10-06,932,1124.410909,1053.888051,70.52285836
4,2023-10-06,932,255.5479339,239.5200115,16.02792235
1,2023-10-07,161,487.8400061,479.6067568,8.233249325
1,2023-10-07,244,2683.253306,2209.377682,473.8756234
3,2023-10-07,244,1124.410909,925.8344573,198.5764517
4,2023-10-07,244,255.5479339,210.4169221,45.13101175
1,2023-10-07,291,2683.253306,2138.969922,544.2833833
4,2023-10-07,291,255.5479339,203.7114212,51.8365127
1,2023-10-07,461,2683.253306,2514.960121,168.2931847
4,2023-10-07,461,255.5479339,239.5200115,16.02792235
1,2023-10-07,462,487.8400061,433.0445482,54.7954579
2,2023-10-07,462,1486.750495,1319.754814,166.9956812
3,2023-10-07,472,1124.410909,1088.578532,35.83237669
1,2023-10-07,605,487.8400061,455.7313807,32.10862546
1,2023-10-07,685,2683.253306,2514.960121,168.2931847
4,2023-10-07,685,255.5479339,239.5200115,16.02792235
1,2023-10-07,772,2683.253306,2597.744225,85.50908074
3,2023-10-07,772,1124.410909,1088.578532,35.83237669
1,2023-10-07,799,2683.253306,2138.969922,544.2833833
4,2023-10-07,799,255.5479339,203.7114212,51.8365127
3,2023-10-07,897,1124.410909,1088.578532,35.83237669
1,2023-10-07,900,928.3184858,912.6513051,15.66718074
2,2023-10-07,900,2829.1611,2781.413501,47.74759844
3,2023-10-07,900,4862.62064,4780.554455,82.06618481
4,2023-10-07,900,88.41128436,86.91917191,1.492112451
5,2023-10-07,900,1768.225687,1738.383438,29.84224902
1,2023-10-07,937,2683.253306,2597.744225,85.50908074
3,2023-10-07,937,1124.410909,1088.578532,35.83237669
4,2023-10-07,937,255.5479339,247.4042119,8.143721975
2,2023-10-08,15,1486.750495,1342.410605,144.3398902
4,2023-10-08,15,46.46095297,41.9503314,4.51062157
5,2023-10-08,15,929.2190593,839.0066279,90.2124314
1,2023-10-08,69,2683.253306,2209.377682,473.8756234
3,2023-10-08,69,1124.410909,925.8344573,198.5764517
4,2023-10-08,69,255.5479339,210.4169221,45.13101175
1,2023-10-08,135,928.3184858,912.6513051,15.66718074
3,2023-10-08,135,4862.62064,4780.554455,82.06618481
4,2023-10-08,135,88.41128436,86.91917191,1.492112451
5,2023-10-08,135,1768.225687,1738.383438,29.84224902
4,2023-10-08,214,46.46095297,41.24233793,5.218615038
1,2023-10-08,219,487.8400061,479.6067568,8.233249325
5,2023-10-08,219,929.2190593,913.5366797,15.68237967
1,2023-10-08,460,487.8400061,440.4784797,47.36152649
3,2023-10-08,460,2555.352413,2307.268227,248.0841864
4,2023-10-08,460,46.46095297,41.9503314,4.51062157
5,2023-10-08,460,929.2190593,839.0066279,90.2124314
1,2023-10-08,482,487.8400061,463.5547694,24.28523676
2,2023-10-08,482,1486.750495,1412.738345,74.01215011
4,2023-10-08,482,46.46095297,44.14807328,2.312879691
5,2023-10-08,482,929.2190593,882.9614655,46.25759382
1,2023-10-08,519,487.8400061,479.6067568,8.233249325
4,2023-10-08,519,46.46095297,45.67683398,0.7841189834
1,2023-10-08,754,487.8400061,440.4784797,47.36152649
3,2023-10-08,754,2555.352413,2307.268227,248.0841864
4,2023-10-08,754,46.46095297,41.9503314,4.51062157
5,2023-10-08,754,929.2190593,839.0066279,90.2124314
1,2023-10-08,771,2683.253306,2597.744225,85.50908074
4,2023-10-08,771,255.5479339,247.4042119,8.143721975
2,2023-10-08,904,7311.574955,6803.786539,507.7884154
3,2023-10-08,904,10053.41556,9355.206492,698.2090712
1,2023-10-08,906,2683.253306,2138.969922,544.2833833
4,2023-10-08,906,255.5479339,203.7114212,51.8365127
1,2023-10-09,101,2683.253306,2209.377682,473.8756234
3,2023-10-09,331,1124.410909,1053.888051,70.52285836
3,2023-10-09,342,1124.410909,987.7883739,136.6225352
4,2023-10-09,342,255.5479339,224.4973577,31.05057618
1,2023-10-09,478,2683.253306,2514.960121,168.2931847
4,2023-10-09,478,255.5479339,239.5200115,16.02792235
5,2023-10-09,563,4569.734347,4504.420253,65.31409367
1,2023-10-09,862,487.8400061,471.5124596,16.32754655
1,2023-10-09,940,487.8400061,463.5547694,24.28523676
2,2023-10-09,940,1486.750495,1412.738345,74.01215011
3,2023-10-09,940,2555.352413,2428.14403,127.208383
4,2023-10-09,940,46.46095297,44.14807328,2.312879691
5,2023-10-09,940,929.2190593,882.9614655,46.25759382
3,2023-10-10,22,1124.410909,1053.888051,70.52285836
4,2023-10-10,22,255.5479339,239.5200115,16.02792235
3,2023-10-10,31,1124.410909,896.3302532,228.0806559
4,2023-10-10,31,255.5479339,203.7114212,51.8365127
1,2023-10-10,78,2683.253306,2514.960121,168.2931847
4,2023-10-10,78,255.5479339,239.5200115,16.02792235
1,2023-10-10,83,2683.253306,2357.222256,326.0310499
2,2023-10-10,236,14018.11664,13817.75913,200.3575074
5,2023-10-10,236,8761.3229,8636.099458,125.2234421
1,2023-10-10,275,487.8400061,440.4784797,47.36152649
2,2023-10-10,275,1486.750495,1342.410605,144.3398902
3,2023-10-10,275,2555.352413,2307.268227,248.0841864
4,2023-10-10,275,46.46095297,41.9503314,4.51062157
3,2023-10-10,309,1124.410909,987.7883739,136.6225352
4,2023-10-10,309,255.5479339,224.4973577,31.05057618
1,2023-10-10,386,2683.253306,2597.744225,85.50908074
3,2023-10-10,386,1124.410909,1088.578532,35.83237669
3,2023-10-10,564,2555.352413,2428.14403,127.208383
5,2023-10-10,564,929.2190593,882.9614655,46.25759382
1,2023-10-10,690,487.8400061,448.0400269,39.79997925
2,2023-10-10,690,1486.750495,1365.45532,121.2951749
4,2023-10-10,690,46.46095297,42.67047875,3.790474215
2,2023-10-10,701,1486.750495,1365.45532,121.2951749
4,2023-10-10,701,46.46095297,42.67047875,3.790474215
5,2023-10-10,701,929.2190593,853.409575,75.80948429
2,2023-10-10,716,1486.750495,1412.738345,74.01215011
4,2023-10-10,716,46.46095297,44.14807328,2.312879691
5,2023-10-10,716,929.2190593,882.9614655,46.25759382
1,2023-10-10,965,2683.253306,2597.744225,85.50908074
3,2023-10-10,965,1124.410909,1088.578532,35.83237669
4,2023-10-10,965,255.5479339,247.4042119,8.143721975
1,2023-10-10,976,487.8400061,448.0400269,39.79997925
2,2023-10-10,976,1486.750495,1365.45532,121.2951749
4,2023-10-10,976,46.46095297,42.67047875,3.790474215
5,2023-10-10,976,929.2190593,853.409575,75.80948429
4,2023-10-11,1,279.5789136,270.6693798,8.909533753
4,2023-10-11,17,255.5479339,217.3431458,38.20478806
1,2023-10-11,53,2683.253306,2357.222256,326.0310499
1,2023-10-11,107,487.8400061,479.6067568,8.233249325
3,2023-10-11,107,2555.352413,2512.225869,43.12654409
4,2023-10-11,107,46.46095297,45.67683398,0.7841189834
5,2023-10-11,107,929.2190593,913.5366797,15.68237967
1,2023-10-11,153,2683.253306,2514.960121,168.2931847
4,2023-10-11,153,255.5479339,239.5200115,16.02792235
1,2023-10-11,197,487.8400061,448.0400269,39.79997925
2,2023-10-11,197,1486.750495,1365.45532,121.2951749
3,2023-10-11,229,1124.410909,956.3098416,168.1010675
4,2023-10-11,229,255.5479339,217.3431458,38.20478806
2,2023-10-11,334,7311.574955,7207.072405,104.5025499
5,2023-10-11,334,4569.734347,4504.420253,65.31409367
1,2023-10-11,487,487.8400061,455.7313807,32.10862546
2,2023-10-11,487,1486.750495,1388.895636,97.85485854
3,2023-10-11,487,2555.352413,2387.164375,168.1880381
4,2023-10-11,487,46.46095297,43.40298864,3.057964329
5,2023-10-11,487,929.2190593,868.0597727,61.15928659
1,2023-10-11,607,2683.253306,2514.960121,168.2931847
4,2023-10-11,607,255.5479339,239.5200115,16.02792235
1,2023-10-11,608,487.8400061,433.0445482,54.7954579
4,2023-10-11,608,46.46095297,41.24233793,5.218615038
2,2023-10-11,671,7311.574955,6706.541685,605.0332698
1,2023-10-11,753,2683.253306,2514.960121,168.2931847
3,2023-10-11,753,1124.410909,1053.888051,70.52285836
4,2023-10-11,753,255.5479339,239.5200115,16.02792235
1,2023-10-11,795,2683.253306,2434.814155,248.4391507
1,2023-10-11,812,487.8400061,455.7313807,32.10862546
2,2023-10-11,812,1486.750495,1388.895636,97.85485854
1,2023-10-11,882,2683.253306,2282.103031,401.1502747
4,2023-10-11,882,255.5479339,217.3431458,38.20478806
4,2023-10-11,961,255.5479339,210.4169221,45.13101175
1,2023-10-12,224,2683.253306,2357.222256,326.0310499
4,2023-10-12,224,255.5479339,224.4973577,31.05057618
1,2023-10-12,435,487.8400061,479.6067568,8.233249325
2,2023-10-12,435,1486.750495,1461.658687,25.09180747
4,2023-10-12,435,46.46095297,45.67683398,0.7841189834
3,2023-10-12,473,2555.352413,2387.164375,168.1880381
4,2023-10-12,473,46.46095297,43.40298864,3.057964329
5,2023-10-12,473,929.2190593,868.0597727,61.15928659
2,2023-10-12,489,1486.750495,1461.658687,25.09180747
4,2023-10-12,489,46.46095297,45.67683398,0.7841189834
5,2023-10-12,489,929.2190593,913.5366797,15.68237967
1,2023-10-12,531,4892.630988,4736.714147,155.9168407
3,2023-10-12,531,2050.245366,1984.908786,65.33658086
1,2023-10-12,636,2683.253306,2138.969922,544.2833833
3,2023-10-12,636,1124.410909,896.3302532,228.0806559
4,2023-10-12,713,255.5479339,231.8870624,23.66087149
1,2023-10-12,755,487.8400061,455.7313807,32.10862546
3,2023-10-12,755,2555.352413,2387.164375,168.1880381
1,2023-10-12,791,487.8400061,440.4784797,47.36152649
2,2023-10-12,791,1486.750495,1342.410605,144.3398902
4,2023-10-12,791,46.46095297,41.9503314,4.51062157
5,2023-10-12,791,929.2190593,839.0066279,90.2124314
1,2023-10-12,887,2683.253306,2282.103031,401.1502747
4,2023-10-12,887,255.5479339,217.3431458,38.20478806
3,2023-10-12,929,1124.410909,1020.303074,104.1078346
4,2023-10-12,929,255.5479339,231.8870624,23.66087149
1,2023-10-12,943,2683.253306,2138.969922,544.2833833
3,2023-10-12,943,1124.410909,896.3302532,228.0806559
4,2023-10-12,943,255.5479339,203.7114212,51.8365127
1,2023-10-13,71,2683.253306,2209.377682,473.8756234
4,2023-10-13,71,255.5479339,210.4169221,45.13101175
5,2023-10-13,125,4569.734347,4504.420253,65.31409367
2,2023-10-13,147,7311.574955,7002.526845,309.0481096
4,2023-10-13,281,46.46095297,41.9503314,4.51062157
5,2023-10-13,281,929.2190593,839.0066279,90.2124314
3,2023-10-13,353,1124.410909,1053.888051,70.52285836
4,2023-10-13,353,255.5479339,239.5200115,16.02792235
2,2023-10-13,479,1486.750495,1342.410605,144.3398902
5,2023-10-13,479,929.2190593,839.0066279,90.2124314
1,2023-10-13,515,4892.630988,4736.714147,155.9168407
4,2023-10-13,515,465.964856,451.1156331,14.84922292
1,2023-10-13,643,2683.253306,2514.960121,168.2931847
2,2023-10-13,870,1486.750495,1342.410605,144.3398902
4,2023-10-13,870,46.46095297,41.9503314,4.51062157
2,2023-10-13,920,7311.574955,6610.686727,700.8882274
1,2023-10-13,953,2683.253306,2209.377682,473.8756234
3,2023-10-14,63,10053.41556,9089.69425,963.7213127
5,2023-10-14,104,4569.734347,4252.366587,317.3677596
2,2023-10-14,121,7311.574955,6706.541685,605.0332698
1,2023-10-14,186,487.8400061,455.7313807,32.10862546
4,2023-10-14,456,46.46095297,44.14807328,2.312879691
2,2023-10-14,682,1486.750495,1365.45532,121.2951749
4,2023-10-14,682,46.46095297,42.67047875,3.790474215
5,2023-10-14,682,929.2190593,853.409575,75.80948429
1,2023-10-14,708,2683.253306,2138.969922,544.2833833
4,2023-10-14,708,255.5479339,203.7114212,51.8365127
1,2023-10-14,963,2683.253306,2514.960121,168.2931847
3,2023-10-14,963,1124.410909,1053.888051,70.52285836
4,2023-10-14,963,255.5479339,239.5200115,16.02792235
1,2023-10-15,66,4892.630988,4736.714147,155.9168407
4,2023-10-15,66,465.964856,451.1156331,14.84922292
1,2023-10-15,72,2683.253306,2209.377682,473.8756234
3,2023-10-15,72,1124.410909,925.8344573,198.5764517
4,2023-10-15,72,255.5479339,210.4169221,45.13101175
4,2023-10-15,116,255.5479339,231.8870624,23.66087149
1,2023-10-15,189,487.8400061,433.0445482,54.7954579
3,2023-10-15,189,2555.352413,2268.328586,287.0238271
5,2023-10-15,189,929.2190593,824.8467586,104.3723008
4,2023-10-15,268,255.5479339,203.7114212,51.8365127
1,2023-10-15,341,487.8400061,471.5124596,16.32754655
2,2023-10-15,341,1486.750495,1436.990353,49.76014186
3,2023-10-15,341,2555.352413,2469.827169,85.52524383
4,2023-10-15,341,46.46095297,44.90594853,1.555004433
1,2023-10-15,397,487.8400061,448.0400269,39.79997925
4,2023-10-15,397,46.46095297,42.67047875,3.790474215
5,2023-10-15,397,929.2190593,853.409575,75.80948429
1,2023-10-15,442,2683.253306,2514.960121,168.2931847
3,2023-10-15,442,1124.410909,1053.888051,70.52285836
1,2023-10-15,540,487.8400061,463.5547694,24.28523676
2,2023-10-15,540,1486.750495,1412.738345,74.01215011
4,2023-10-15,540,46.46095297,44.14807328,2.312879691
5,2023-10-15,540,929.2190593,882.9614655,46.25759382
1,2023-10-15,596,2683.253306,2138.969922,544.2833833
4,2023-10-15,596,255.5479339,203.7114212,51.8365127
1,2023-10-15,786,2683.253306,2514.960121,168.2931847
3,2023-10-15,786,1124.410909,1053.888051,70.52285836
4,2023-10-15,786,255.5479339,239.5200115,16.02792235
1,2023-10-15,846,487.8400061,433.0445482,54.7954579
5,2023-10-15,846,929.2190593,824.8467586,104.3723008
1,2023-10-15,850,487.8400061,455.7313807,32.10862546
4,2023-10-15,850,46.46095297,43.40298864,3.057964329
5,2023-10-15,850,929.2190593,868.0597727,61.15928659
2,2023-10-15,854,1486.750495,1342.410605,144.3398902
3,2023-10-15,854,2555.352413,2307.268227,248.0841864
4,2023-10-15,854,46.46095297,41.9503314,4.51062157
5,2023-10-15,854,929.2190593,839.0066279,90.2124314
1,2023-10-15,901,487.8400061,463.5547694,24.28523676
2,2023-10-15,901,1486.750495,1412.738345,74.01215011
4,2023-10-15,901,46.46095297,44.14807328,2.312879691
1,2023-10-15,959,2683.253306,2597.744225,85.50908074
3,2023-10-15,959,1124.410909,1088.578532,35.83237669
4,2023-10-15,959,255.5479339,247.4042119,8.143721975
1,2023-10-16,57,2683.253306,2597.744225,85.50908074
3,2023-10-16,57,1124.410909,1088.578532,35.83237669
4,2023-10-16,57,255.5479339,247.4042119,8.143721975
1,2023-10-16,76,2683.253306,2138.969922,544.2833833
4,2023-10-16,76,255.5479339,203.7114212,51.8365127
3,2023-10-16,249,1124.410909,1053.888051,70.52285836
4,2023-10-16,477,255.5479339,210.4169221,45.13101175
1,2023-10-16,512,2683.253306,2434.814155,248.4391507
3,2023-10-16,568,1124.410909,956.3098416,168.1010675
4,2023-10-16,568,255.5479339,217.3431458,38.20478806
3,2023-10-16,579,10053.41556,9909.724557,143.6910061
1,2023-10-16,609,487.8400061,440.4784797,47.36152649
4,2023-10-16,609,46.46095297,41.9503314,4.51062157
5,2023-10-16,609,929.2190593,839.0066279,90.2124314
1,2023-10-16,664,487.8400061,433.0445482,54.7954579
4,2023-10-16,664,46.46095297,41.24233793,5.218615038
5,2023-10-16,664,929.2190593,824.8467586,104.3723008
1,2023-10-16,691,487.8400061,479.6067568,8.233249325
3,2023-10-16,691,2555.352413,2512.225869,43.12654409
4,2023-10-16,691,46.46095297,45.67683398,0.7841189834
1,2023-10-16,913,487.8400061,455.7313807,32.10862546
2,2023-10-16,913,1486.750495,1388.895636,97.85485854
3,2023-10-16,913,2555.352413,2387.164375,168.1880381
4,2023-10-16,913,46.46095297,43.40298864,3.057964329
5,2023-10-16,913,929.2190593,868.0597727,61.15928659
1,2023-10-17,204,2683.253306,2434.814155,248.4391507
3,2023-10-17,204,1124.410909,1020.303074,104.1078346
1,2023-10-17,213,2683.253306,2514.960121,168.2931847
4,2023-10-17,337,255.5479339,247.4042119,8.143721975
4,2023-10-17,417,46.46095297,41.9503314,4.51062157
1,2023-10-17,561,4892.630988,4736.714147,155.9168407
3,2023-10-17,561,2050.245366,1984.908786,65.33658086
4,2023-10-17,561,465.964856,451.1156331,14.84922292
3,2023-10-17,729,1124.410909,925.8344573,198.5764517
2,2023-10-17,768,1486.750495,1365.45532,121.2951749
3,2023-10-17,768,2555.352413,2346.876331,208.4760818
4,2023-10-17,768,46.46095297,42.67047875,3.790474215
5,2023-10-17,768,929.2190593,853.409575,75.80948429
3,2023-10-17,875,1124.410909,1088.578532,35.83237669
2,2023-10-17,918,7311.574955,7207.072405,104.5025499
3,2023-10-17,918,10053.41556,9909.724557,143.6910061
5,2023-10-17,923,4569.734347,4131.679205,438.0551421
3,2023-10-17,954,2555.352413,2268.328586,287.0238271
4,2023-10-17,954,46.46095297,41.24233793,5.218615038
1,2023-10-18,346,2683.253306,2209.377682,473.8756234
3,2023-10-18,346,1124.410909,925.8344573,198.5764517
4,2023-10-18,346,255.5479339,210.4169221,45.13101175
1,2023-10-18,392,2683.253306,2138.969922,544.2833833
3,2023-10-18,392,1124.410909,896.3302532,228.0806559
4,2023-10-18,392,255.5479339,203.7114212,51.8365127
4,2023-10-18,402,255.5479339,203.7114212,51.8365127
4,2023-10-18,587,46.46095297,44.14807328,2.312879691
3,2023-10-18,595,1124.410909,1088.578532,35.83237669
4,2023-10-18,595,255.5479339,247.4042119,8.143721975
1,2023-10-18,600,2683.253306,2138.969922,544.2833833
3,2023-10-18,600,1124.410909,896.3302532,228.0806559
2,2023-10-18,629,7311.574955,7207.072405,104.5025499
5,2023-10-18,629,4569.734347,4504.420253,65.31409367
2,2023-10-18,666,1486.750495,1319.754814,166.9956812
3,2023-10-18,666,2555.352413,2268.328586,287.0238271
2,2023-10-18,667,7311.574955,6610.686727,700.8882274
4,2023-10-18,696,255.5479339,217.3431458,38.20478806
1,2023-10-18,888,2683.253306,2138.969922,544.2833833
4,2023-10-18,888,255.5479339,203.7114212,51.8365127
2,2023-10-18,911,1486.750495,1365.45532,121.2951749
3,2023-10-18,911,2555.352413,2346.876331,208.4760818
4,2023-10-18,911,46.46095297,42.67047875,3.790474215
5,2023-10-18,911,929.2190593,853.409575,75.80948429
1,2023-10-18,979,487.8400061,433.0445482,54.7954579
2,2023-10-18,979,1486.750495,1319.754814,166.9956812
1,2023-10-19,239,2683.253306,2357.222256,326.0310499
3,2023-10-19,239,1124.410909,987.7883739,136.6225352
4,2023-10-19,239,255.5479339,224.4973577,31.05057618
2,2023-10-19,271,1486.750495,1388.895636,97.85485854
3,2023-10-19,271,2555.352413,2387.164375,168.1880381
4,2023-10-19,271,46.46095297,43.40298864,3.057964329
2,2023-10-19,277,14018.11664,13817.75913,200.3575074
5,2023-10-19,277,8761.3229,8636.099458,125.2234421
1,2023-10-19,352,487.8400061,479.6067568,8.233249325
5,2023-10-19,352,929.2190593,913.5366797,15.68237967
1,2023-10-19,468,487.8400061,471.5124596,16.32754655
3,2023-10-19,468,2555.352413,2469.827169,85.52524383
4,2023-10-19,468,46.46095297,44.90594853,1.555004433
5,2023-10-19,468,929.2190593,898.1189707,31.10008866
1,2023-10-19,475,2683.253306,2282.103031,401.1502747
3,2023-10-19,517,2555.352413,2428.14403,127.208383
4,2023-10-19,517,46.46095297,44.14807328,2.312879691
5,2023-10-19,517,929.2190593,882.9614655,46.25759382
2,2023-10-19,562,11214.49331,11054.20731,160.2860059
3,2023-10-19,562,3854.982076,3799.883761,55.09831454
3,2023-10-19,589,10053.41556,9628.474412,424.9411508
2,2023-10-19,661,14018.11664,13817.75913,200.3575074
3,2023-10-19,661,19274.91038,18999.41881,275.4915727
5,2023-10-19,661,8761.3229,8636.099458,125.2234421
1,2023-10-19,673,487.8400061,448.0400269,39.79997925
4,2023-10-19,830,255.5479339,217.3431458,38.20478806
1,2023-10-19,877,2683.253306,2514.960121,168.2931847
4,2023-10-19,877,255.5479339,239.5200115,16.02792235
1,2023-10-19,975,487.8400061,448.0400269,39.79997925
3,2023-10-19,975,2555.352413,2346.876331,208.4760818
1,2023-10-20,39,2683.253306,2209.377682,473.8756234
4,2023-10-20,39,255.5479339,210.4169221,45.13101175
1,2023-10-20,40,487.8400061,479.6067568,8.233249325
2,2023-10-20,40,1486.750495,1461.658687,25.09180747
4,2023-10-20,40,46.46095297,45.67683398,0.7841189834
5,2023-10-20,40,929.2190593,913.5366797,15.68237967
3,2023-10-20,199,1124.410909,987.7883739,136.6225352
1,2023-10-20,220,2683.253306,2209.377682,473.8756234
4,2023-10-20,220,255.5479339,210.4169221,45.13101175
1,2023-10-20,221,2683.253306,2138.969922,544.2833833
3,2023-10-20,221,1124.410909,896.3302532,228.0806559
4,2023-10-20,221,255.5479339,203.7114212,51.8365127
1,2023-10-20,230,487.8400061,455.7313807,32.10862546
3,2023-10-20,230,2555.352413,2387.164375,168.1880381
4,2023-10-20,230,46.46095297,43.40298864,3.057964329
5,2023-10-20,230,929.2190593,868.0597727,61.15928659
1,2023-10-20,327,2683.253306,2138.969922,544.2833833
3,2023-10-20,327,1124.410909,896.3302532,228.0806559
1,2023-10-20,373,2683.253306,2209.377682,473.8756234
4,2023-10-20,373,255.5479339,210.4169221,45.13101175
1,2023-10-20,467,2683.253306,2514.960121,168.2931847
4,2023-10-20,467,255.5479339,239.5200115,16.02792235
4,2023-10-20,527,255.5479339,210.4169221,45.13101175
5,2023-10-20,567,929.2190593,898.1189707,31.10008866
2,2023-10-20,627,7311.574955,6610.686727,700.8882274
1,2023-10-20,657,2683.253306,2434.814155,248.4391507
3,2023-10-20,657,1124.410909,1020.303074,104.1078346
2,2023-10-20,761,1486.750495,1412.738345,74.01215011
3,2023-10-20,761,2555.352413,2428.14403,127.208383
3,2023-10-20,818,1124.410909,925.8344573,198.5764517
3,2023-10-20,903,1124.410909,1088.578532,35.83237669
4,2023-10-20,903,255.5479339,247.4042119,8.143721975
2,2023-10-21,49,1486.750495,1461.658687,25.09180747
4,2023-10-21,49,46.46095297,45.67683398,0.7841189834
1,2023-10-21,92,487.8400061,479.6067568,8.233249325
2,2023-10-21,92,1486.750495,1461.658687,25.09180747
5,2023-10-21,92,929.2190593,913.5366797,15.68237967
4,2023-10-21,174,255.5479339,203.7114212,51.8365127
2,2023-10-21,177,7311.574955,7104.063484,207.5114704
3,2023-10-21,209,1124.410909,1088.578532,35.83237669
4,2023-10-21,209,255.5479339,247.4042119,8.143721975
2,2023-10-21,278,1486.750495,1436.990353,49.76014186
3,2023-10-21,278,2555.352413,2469.827169,85.52524383
5,2023-10-21,278,929.2190593,898.1189707,31.10008866
1,2023-10-21,316,2683.253306,2209.377682,473.8756234
1,2023-10-21,360,2683.253306,2514.960121,168.2931847
4,2023-10-21,378,255.5479339,231.8870624,23.66087149
1,2023-10-21,404,2683.253306,2209.377682,473.8756234
4,2023-10-21,404,255.5479339,210.4169221,45.13101175
1,2023-10-21,499,2683.253306,2282.103031,401.1502747
4,2023-10-21,499,255.5479339,217.3431458,38.20478806
3,2023-10-21,532,1124.410909,956.3098416,168.1010675
1,2023-10-21,553,487.8400061,463.5547694,24.28523676
2,2023-10-21,553,1486.750495,1412.738345,74.01215011
4,2023-10-21,553,46.46095297,44.14807328,2.312879691
2,2023-10-21,591,14018.11664,13817.75913,200.3575074
5,2023-10-21,591,8761.3229,8636.099458,125.2234421
1,2023-10-21,645,2683.253306,2209.377682,473.8756234
3,2023-10-21,645,1124.410909,925.8344573,198.5764517
4,2023-10-21,645,255.5479339,210.4169221,45.13101175
1,2023-10-21,670,2683.253306,2209.377682,473.8756234
3,2023-10-21,670,1124.410909,925.8344573,198.5764517
4,2023-10-21,670,255.5479339,210.4169221,45.13101175
1,2023-10-21,711,2683.253306,2282.103031,401.1502747
4,2023-10-21,711,255.5479339,217.3431458,38.20478806
1,2023-10-21,777,2683.253306,2597.744225,85.50908074
3,2023-10-21,797,10053.41556,9089.69425,963.7213127
1,2023-10-21,828,2683.253306,2434.814155,248.4391507
1,2023-10-21,981,2683.253306,2597.744225,85.50908074
3,2023-10-21,981,1124.410909,1088.578532,35.83237669
2,2023-10-22,120,1486.750495,1342.410605,144.3398902
4,2023-10-22,120,46.46095297,41.9503314,4.51062157
5,2023-10-22,120,929.2190593,839.0066279,90.2124314
1,2023-10-22,254,4892.630988,4736.714147,155.9168407
3,2023-10-22,254,2050.245366,1984.908786,65.33658086
4,2023-10-22,254,465.964856,451.1156331,14.84922292
1,2023-10-22,320,2683.253306,2138.969922,544.2833833
